"precinct_id","selfgov_id","party_id","party_num","name_ka","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
1013,1,"reformers_2014","11","ირაკლი ღლონტი",1,0.002165,1281,474,179,394,0.370023,0.139735,0.307572,11,0.023207
1013,1,"self_governance_people_2014","9","სერგო ჯავახიძე",0,0,1281,474,179,394,0.370023,0.139735,0.307572,11,0.023207
1013,1,"ufali_2014","7","მიხეილ სალუაშვილი",0,0,1281,474,179,394,0.370023,0.139735,0.307572,11,0.023207
1013,1,"unm","5","ნიკანორ მელია",121,0.261905,1281,474,179,394,0.370023,0.139735,0.307572,11,0.023207
1013,1,"workers_council_2014","36","როინ ლიპარტელიანი",0,0,1281,474,179,394,0.370023,0.139735,0.307572,11,0.023207
1014,1,"burjanadze_united_opposition_2014","3","დიმიტრი ლორთქიფანიძე",60,0.12848,1144,478,162,355,0.417832,0.141608,0.310315,9,0.018828
1014,1,"future_georgia_2014","13","გიორგი ლაღიძე",0,0,1144,478,162,355,0.417832,0.141608,0.310315,9,0.018828
1014,1,"gd","41","დავით ნარმანია",204,0.436831,1144,478,162,355,0.417832,0.141608,0.310315,9,0.018828
1014,1,"georgias_way_2014","18","თეიმურაზ მურვანიძე",2,0.004283,1144,478,162,355,0.417832,0.141608,0.310315,9,0.018828
1014,1,"greens_2014","6","გიორგი გაჩეჩილაძე",2,0.004283,1144,478,162,355,0.417832,0.141608,0.310315,9,0.018828
1014,1,"kostava_society","30","გიორგი ლილუაშვილი",0,0,1144,478,162,355,0.417832,0.141608,0.310315,9,0.018828
1014,1,"labour","20","ასმათ ტყაბლაძე",9,0.019272,1144,478,162,355,0.417832,0.141608,0.310315,9,0.018828
1014,1,"nonparliamentary_opposition_2014","1","კახა კუკავა",10,0.021413,1144,478,162,355,0.417832,0.141608,0.310315,9,0.018828
1014,1,"patriots","8","ირმა ინაშვილი",23,0.049251,1144,478,162,355,0.417832,0.141608,0.310315,9,0.018828
1014,1,"reformers_2014","11","ირაკლი ღლონტი",2,0.004283,1144,478,162,355,0.417832,0.141608,0.310315,9,0.018828
1014,1,"self_governance_people_2014","9","სერგო ჯავახიძე",1,0.002141,1144,478,162,355,0.417832,0.141608,0.310315,9,0.018828
1014,1,"ufali_2014","7","მიხეილ სალუაშვილი",4,0.008565,1144,478,162,355,0.417832,0.141608,0.310315,9,0.018828
1014,1,"unm","5","ნიკანორ მელია",150,0.321199,1144,478,162,355,0.417832,0.141608,0.310315,9,0.018828
1014,1,"workers_council_2014","36","როინ ლიპარტელიანი",0,0,1144,478,162,355,0.417832,0.141608,0.310315,9,0.018828
