"district_id","party_id","votes","vote_share","registered","voted","voted_noon","voted_5pm","main_list","special_list","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
"27","strong_georgia",1079,0.055484,45178,20425,7802,15929,1806898,222,0.452101,0.172695,0.352583,975,0.047736
"28","conservatives_geo",421,0.040953,27482,10961,4354,8669,1346414,204,0.398843,0.158431,0.315443,678,0.061856
"28","free_georgia",0,0,27482,10961,4354,8669,1346414,204,0.398843,0.158431,0.315443,678,0.061856
"28","gakharia",370,0.035992,27482,10961,4354,8669,1346414,204,0.398843,0.158431,0.315443,678,0.061856
"28","gd",8367,0.813911,27482,10961,4354,8669,1346414,204,0.398843,0.158431,0.315443,678,0.061856
"28","georgia_party",0,0,27482,10961,4354,8669,1346414,204,0.398843,0.158431,0.315443,678,0.061856
"28","girchi",315,0.030642,27482,10961,4354,8669,1346414,204,0.398843,0.158431,0.315443,678,0.061856
"28","greens_geo",0,0,27482,10961,4354,8669,1346414,204,0.398843,0.158431,0.315443,678,0.061856
"28","mamuli_ena",0,0,27482,10961,4354,8669,1346414,204,0.398843,0.158431,0.315443,678,0.061856
"28","our_georgia",0,0,27482,10961,4354,8669,1346414,204,0.398843,0.158431,0.315443,678,0.061856
"28","patriots",182,0.017704,27482,10961,4354,8669,1346414,204,0.398843,0.158431,0.315443,678,0.061856
"28","peoples_power",0,0,27482,10961,4354,8669,1346414,204,0.398843,0.158431,0.315443,678,0.061856
"28","strong_georgia",625,0.060798,27482,10961,4354,8669,1346414,204,0.398843,0.158431,0.315443,678,0.061856
"29","conservatives_geo",164,0.057524,5856,3029,1171,2350,58480,80,0.517247,0.199966,0.401298,177,0.058435
"29","free_georgia",116,0.040687,5856,3029,1171,2350,58480,80,0.517247,0.199966,0.401298,177,0.058435
"29","gakharia",143,0.050158,5856,3029,1171,2350,58480,80,0.517247,0.199966,0.401298,177,0.058435
"29","gd",2186,0.766749,5856,3029,1171,2350,58480,80,0.517247,0.199966,0.401298,177,0.058435
"29","georgia_party",0,0,5856,3029,1171,2350,58480,80,0.517247,0.199966,0.401298,177,0.058435
"29","girchi",0,0,5856,3029,1171,2350,58480,80,0.517247,0.199966,0.401298,177,0.058435
