precinct_id,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
79012,79012,alliance,გოჩა გუგუნავა,12,0.0146,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
79012,79012,free_georgia,სულიკო მიქელაძე,2,0.0024,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
79012,79012,citizens,გიორგი მასალკინი,20,0.0244,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
79012,79012,justice,მირიან პაპუნიძე,4,0.0049,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
79012,79012,agmashenebeli,ბექა დიასამიძე,33,0.0402,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
79012,79012,gd,ტიტე აროშიძე,335,0.408,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
79012,79012,georgian_idea,ირაკლი ცეცხლაძე,8,0.0097,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
79012,79012,conservatives,ვლადიმერ ურუშაძე,9,0.011,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
79012,79012,georgian_march,მიხეილ მახარაძე,6,0.0073,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
79012,79012,lelo,გენადი თებიძე,49,0.0597,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
79012,79012,face_plus,თენგიზ რუხაძე,4,0.0049,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
79013,79013,european_georgia,ვახტანგ კალოიანი,46,0.0552,1619,862,290,680,0.5324,0.1791,0.42,28,0.0325
79013,79013,democratic_movement,გიორგი ცინცქილაძე,15,0.018,1619,862,290,680,0.5324,0.1791,0.42,28,0.0325
79013,79013,tribuna,შალვა მაღრაძე,2,0.0024,1619,862,290,680,0.5324,0.1791,0.42,28,0.0325
79013,79013,unm,გიორგი კირთაძე,201,0.241,1619,862,290,680,0.5324,0.1791,0.42,28,0.0325
79013,79013,patriots,ჯუმბერ ტაკიძე,15,0.018,1619,862,290,680,0.5324,0.1791,0.42,28,0.0325
79013,79013,labour,მარიამი გურგენიძე,3,0.0036,1619,862,290,680,0.5324,0.1791,0.42,28,0.0325
79013,79013,georgian_choice,რუსლან სალაძე,1,0.0012,1619,862,290,680,0.5324,0.1791,0.42,28,0.0325
79013,79013,victorious_georgia,კახაბერ სირაბიძე,5,0.006,1619,862,290,680,0.5324,0.1791,0.42,28,0.0325
79013,79013,alliance,გოჩა გუგუნავა,30,0.036,1619,862,290,680,0.5324,0.1791,0.42,28,0.0325
