precinct_id,precinct_key,smd,dd,pp,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
101007,1.1.7,1,1,7,101007,mtatsminda_2019_31,ირმა რაზმაძე,0,0,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_33,ჯემალ ნადარეიშვილი,0,0,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_35,გერმანე საბო,17,0.0366,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_38,ნოდარ ინანეიშვილი,2,0.0043,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_41,ვლადიმერ კახაძე,179,0.3849,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_42,ლევან იოსელიანი,30,0.0645,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_43,კობა დავითაშვილი,13,0.028,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_44,სოფიო ხორგუანი,24,0.0516,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_45,გრიგოლ გეგელია,18,0.0387,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_46,იოსებ კობერიძე,0,0,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_47,თამარ ალფაიძე,2,0.0043,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101008,1.1.8,1,1,8,101008,mtatsminda_2019_4,ნიტა სიხარულიძე,0,0,1158,339,82,253,0.2927,0.0708,0.2185,6,0.0177
101008,1.1.8,1,1,8,101008,mtatsminda_2019_9,გიორგი ანდრიაძე,2,0.006,1158,339,82,253,0.2927,0.0708,0.2185,6,0.0177
101008,1.1.8,1,1,8,101008,mtatsminda_2019_13,შალვა შავგულიძე,110,0.3303,1158,339,82,253,0.2927,0.0708,0.2185,6,0.0177
101008,1.1.8,1,1,8,101008,mtatsminda_2019_17,გიორგი ლილუაშვილი,0,0,1158,339,82,253,0.2927,0.0708,0.2185,6,0.0177
101008,1.1.8,1,1,8,101008,mtatsminda_2019_21,გიორგი შალიკაშვილი,1,0.003,1158,339,82,253,0.2927,0.0708,0.2185,6,0.0177
101008,1.1.8,1,1,8,101008,mtatsminda_2019_23,თებეა თენგიანი,1,0.003,1158,339,82,253,0.2927,0.0708,0.2185,6,0.0177
101008,1.1.8,1,1,8,101008,mtatsminda_2019_24,მამუკა ტუსკაძე,0,0,1158,339,82,253,0.2927,0.0708,0.2185,6,0.0177
101008,1.1.8,1,1,8,101008,mtatsminda_2019_27,ვალისა ღვინჯილია,0,0,1158,339,82,253,0.2927,0.0708,0.2185,6,0.0177
