"election_type","district_raw","district_id","major_id","party_num","party_id","name_ka","party_name","smd_code"
"council_smd",39,3905,3905,"1","nonparliamentary_opposition_2014","ალექსანდრე მჭედლიშვილი","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","39.05"
"council_smd",39,3905,3905,"3","burjanadze_united_opposition_2014","გაგა სახელაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","39.05"
"council_smd",39,3905,3905,"41","gd","ოთარ კობერიძე","ქართული ოცნება","39.05"
"council_smd",39,3905,3905,"42","independent","თამაზ გიგაშვილი","დამოუკიდებელი","39.05"
"council_smd",39,3905,3905,"43","independent","ლეილა ბერაძე","დამოუკიდებელი","39.05"
"council_smd",39,3905,3905,"8","patriots","ტარიელი აფციაური","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","39.05"
"council_smd",39,3905,3905,"9","self_governance_people_2014","ლეილა ქავთარაძე","თვითმმართველობა ხალხს!","39.05"
"council_smd",39,3906,3906,"1","nonparliamentary_opposition_2014","პაატა ზაზაძე","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","39.06"
"council_smd",39,3906,3906,"3","burjanadze_united_opposition_2014","გოჩა მაისურაძე","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","39.06"
"council_smd",39,3906,3906,"41","gd","ტიტიკო მაღრაძე","ქართული ოცნება","39.06"
"council_smd",39,3906,3906,"42","independent","დომენტი ზაზაძე","დამოუკიდებელი","39.06"
"council_smd",39,3906,3906,"43","independent","ბადრი მაღრაძე","დამოუკიდებელი","39.06"
"council_smd",39,3906,3906,"44","independent","ვლადიმერ ქამაშიძე","დამოუკიდებელი","39.06"
"council_smd",39,3906,3906,"5","unm","დავით ბერიძე","ერთიანი ნაციონალური მოძრაობა","39.06"
"council_smd",39,3906,3906,"8","patriots","გიორგი ოთანაძე","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","39.06"
"council_smd",39,3906,3906,"9","self_governance_people_2014","ბექა ზაზაძე","თვითმმართველობა ხალხს!","39.06"
"council_smd",39,3907,3907,"3","burjanadze_united_opposition_2014","ირაკლი აბულაძე","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","39.07"
"council_smd",39,3907,3907,"41","gd","ბესიკ მაგრაქველიძე","ქართული ოცნება","39.07"
"council_smd",39,3907,3907,"42","independent","ბექა შეშაბერიძე","დამოუკიდებელი","39.07"
"council_smd",39,3907,3907,"5","unm","უჩა ნადიბაიძე","ერთიანი ნაციონალური მოძრაობა","39.07"
"council_smd",39,3907,3907,"8","patriots","რამინ აბულაძე","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","39.07"
"council_smd",39,3907,3907,"9","self_governance_people_2014","ილია ვასაძე","თვითმმართველობა ხალხს!","39.07"
"council_smd",39,3908,3908,"1","nonparliamentary_opposition_2014","ნუგზარ ზაქაიძე","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","39.08"
"council_smd",39,3908,3908,"3","burjanadze_united_opposition_2014","ტარიელ თეთრაძე","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","39.08"
"council_smd",39,3908,3908,"41","gd","ბადური სეთურიძე","ქართული ოცნება","39.08"
"council_smd",39,3908,3908,"5","unm","გივი ჩოხელი","ერთიანი ნაციონალური მოძრაობა","39.08"
"council_smd",39,3909,3909,"3","burjanadze_united_opposition_2014","რამაზ სანდროშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","39.09"
"council_smd",39,3909,3909,"41","gd","ბესიკ ბერიძე","ქართული ოცნება","39.09"
"council_smd",39,3909,3909,"42","independent","მერაბ ველიჯანაშვილი","დამოუკიდებელი","39.09"
"council_smd",39,3909,3909,"5","unm","ჯემალ იაკობაძე","ერთიანი ნაციონალური მოძრაობა","39.09"
"council_smd",39,3909,3909,"9","self_governance_people_2014","ნოდარ ნათენაძე","თვითმმართველობა ხალხს!","39.09"
"council_smd",39,3910,3910,"3","burjanadze_united_opposition_2014","გიორგი ზაზაძე","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","39.10"
"council_smd",39,3910,3910,"41","gd","გურამ მელიქიძე","ქართული ოცნება","39.10"
"council_smd",39,3910,3910,"5","unm","ედიშერ გვარამაძე","ერთიანი ნაციონალური მოძრაობა","39.10"
"council_smd",39,3910,3910,"8","patriots","აკაკი ნადირაძე","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","39.10"
"council_smd",39,3910,3910,"9","self_governance_people_2014","კიმა მელიქიძე","თვითმმართველობა ხალხს!","39.10"
"council_smd",39,3911,3911,"1","nonparliamentary_opposition_2014","თემური გვირჯიშვილი","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","39.11"
"council_smd",39,3911,3911,"3","burjanadze_united_opposition_2014","ნიკოლოზ ზედგინიძე","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","39.11"
"council_smd",39,3911,3911,"41","gd","გიორგი ჯვარიძე","ქართული ოცნება","39.11"
"council_smd",39,3911,3911,"5","unm","მურმან ზედგინიძე","ერთიანი ნაციონალური მოძრაობა","39.11"
"council_smd",39,3911,3911,"8","patriots","გელა ზედგინიძე","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","39.11"
"council_smd",39,3911,3911,"9","self_governance_people_2014","აბესალომ გვირჯიშვილი","თვითმმართველობა ხალხს!","39.11"
"council_smd",39,3912,3912,"3","burjanadze_united_opposition_2014","ნოდარი ბაბელაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","39.12"
"council_smd",39,3912,3912,"41","gd","თემური პლაჭიაშვილი","ქართული ოცნება","39.12"
"council_smd",39,3912,3912,"5","unm","გელა გურგენიძე","ერთიანი ნაციონალური მოძრაობა","39.12"
"council_smd",39,3912,3912,"8","patriots","გოჩა ასპანიძე","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","39.12"
"council_smd",39,3912,3912,"9","self_governance_people_2014","ასმათი აფციაური","თვითმმართველობა ხალხს!","39.12"
"council_smd",4,407,407,"1","nonparliamentary_opposition_2014","ერემია ბერიშვილი","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","04.07"
"council_smd",4,407,407,"18","georgias_way_2014","დავით ნიორაძე","სალომე ზურაბიშვილი - საქართველოს გზა","04.07"
"council_smd",4,407,407,"2","veterans_patriots_2014","ედუარდ ფეიქრიშვილი","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა","04.07"
"council_smd",4,407,407,"20","labour","პაატა ჩოხელი","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია","04.07"
"council_smd",4,407,407,"3","burjanadze_united_opposition_2014","თამარ ქალდანი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","04.07"
"council_smd",4,407,407,"36","workers_council_2014","ელგუჯა გალახვარიძე","საქართველოს მშრომელთა საბჭო","04.07"
"council_smd",4,407,407,"41","gd","ბექა ნაცვლიშვილი","ქართული ოცნება","04.07"
"council_smd",4,407,407,"5","unm","ხათუნა ბერძენიშვილი","ერთიანი ნაციონალური მოძრაობა","04.07"
"council_smd",4,407,407,"6","greens_2014","ლელა კიკნაძე","გიორგი გაჩეჩილაძე - მწვანეთა პარტია","04.07"
"council_smd",4,407,407,"8","patriots","მალხაზ ბაბუაძე","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","04.07"
"council_smd",4,407,407,"9","self_governance_people_2014","ნატაშა შარაი","თვითმმართველობა ხალხს!","04.07"
"council_smd",40,4001,4001,"1","nonparliamentary_opposition_2014","გრიგორი წურწუმია","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.01"
"council_smd",40,4001,4001,"41","gd","ნაირი ირიციან","ქართული ოცნება","40.01"
"council_smd",40,4001,4001,"42","independent","ნორაირ ტეპოიან","დამოუკიდებელი","40.01"
"council_smd",40,4001,4001,"5","unm","აღასი გრიგორიან","ერთიანი ნაციონალური მოძრაობა","40.01"
"council_smd",40,4002,4002,"1","nonparliamentary_opposition_2014","სირაკან შიპაკციან","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.02"
"council_smd",40,4002,4002,"41","gd","გრიგორ წორმუტიან","ქართული ოცნება","40.02"
"council_smd",40,4002,4002,"5","unm","რაფაელ აკოპიან","ერთიანი ნაციონალური მოძრაობა","40.02"
"council_smd",40,4003,4003,"1","nonparliamentary_opposition_2014","არკადი ოველიან","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.03"
"council_smd",40,4003,4003,"3","burjanadze_united_opposition_2014","ვააკ პილოიან","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","40.03"
"council_smd",40,4003,4003,"41","gd","სიმონ მანანიან","ქართული ოცნება","40.03"
"council_smd",40,4003,4003,"42","independent","სეირან მანანიან","დამოუკიდებელი","40.03"
"council_smd",40,4003,4003,"5","unm","სიმონ მელიკიან","ერთიანი ნაციონალური მოძრაობა","40.03"
"council_smd",40,4004,4004,"1","nonparliamentary_opposition_2014","ალბერტ მანუშიან","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.04"
"council_smd",40,4004,4004,"2","veterans_patriots_2014","სარქის განდილიან","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა","40.04"
"council_smd",40,4004,4004,"41","gd","მანველ საღათელიან","ქართული ოცნება","40.04"
"council_smd",40,4005,4005,"1","nonparliamentary_opposition_2014","გრიგორ კარაგებაკიან","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.05"
"council_smd",40,4005,4005,"41","gd","სლავიკ მარაბიან","ქართული ოცნება","40.05"
"council_smd",40,4005,4005,"5","unm","არტურ ასლანიან","ერთიანი ნაციონალური მოძრაობა","40.05"
"council_smd",40,4006,4006,"1","nonparliamentary_opposition_2014","დავით თაქთაქიძე","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.06"
"council_smd",40,4006,4006,"41","gd","კობა გოხაძე","ქართული ოცნება","40.06"
"council_smd",40,4006,4006,"42","independent","ზაქარია ნათენაძე","დამოუკიდებელი","40.06"
"council_smd",40,4006,4006,"43","independent","ვლადიმერ გოხაძე","დამოუკიდებელი","40.06"
"council_smd",40,4006,4006,"5","unm","სოსო ნათენაძე","ერთიანი ნაციონალური მოძრაობა","40.06"
"council_smd",40,4007,4007,"1","nonparliamentary_opposition_2014","მერუჟან კარახანიან","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.07"
"council_smd",40,4007,4007,"41","gd","ჟორა ეზოიან","ქართული ოცნება","40.07"
"council_smd",40,4008,4008,"41","gd","ფედორ თოროსიან","ქართული ოცნება","40.08"
"council_smd",40,4008,4008,"5","unm","სედრაკ ათოიან","ერთიანი ნაციონალური მოძრაობა","40.08"
"council_smd",40,4009,4009,"1","nonparliamentary_opposition_2014","ქაჩავან კირაკოსიან","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.09"
"council_smd",40,4009,4009,"3","burjanadze_united_opposition_2014","სოს მაიტესიანი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","40.09"
"council_smd",40,4009,4009,"41","gd","ავეტის აპოზიან","ქართული ოცნება","40.09"
"council_smd",40,4009,4009,"5","unm","არამ მკრტჩიან","ერთიანი ნაციონალური მოძრაობა","40.09"
"council_smd",40,4010,4010,"1","nonparliamentary_opposition_2014","სტეპან არაქელიან","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.10"
"council_smd",40,4010,4010,"2","veterans_patriots_2014","მნაცაკან მანანდიან","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა","40.10"
"council_smd",40,4010,4010,"41","gd","სარგის უზუნიანი","ქართული ოცნება","40.10"
"council_smd",40,4010,4010,"5","unm","გაგიკ კაზარიან","ერთიანი ნაციონალური მოძრაობა","40.10"
"council_smd",40,4011,4011,"1","nonparliamentary_opposition_2014","ვარდან პაპოიან","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.11"
"council_smd",40,4011,4011,"41","gd","აბრაჰამ კარაპეტიან","ქართული ოცნება","40.11"
"council_smd",40,4011,4011,"5","unm","სიმიკ მათოსიან","ერთიანი ნაციონალური მოძრაობა","40.11"
"council_smd",40,4012,4012,"1","nonparliamentary_opposition_2014","თენგიზ ზურაბაშვილი","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.12"
"council_smd",40,4012,4012,"41","gd","ხვიჩა ხმალაძე","ქართული ოცნება","40.12"
"council_smd",40,4012,4012,"42","independent","ბადრი ელიზბარაშვილი","დამოუკიდებელი","40.12"
"council_smd",40,4013,4013,"1","nonparliamentary_opposition_2014","დავიდ არაქელიან","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.13"
"council_smd",40,4013,4013,"41","gd","არარატ ჩარჩიან","ქართული ოცნება","40.13"
"council_smd",40,4013,4013,"5","unm","ვანიკ ვარდევანიან","ერთიანი ნაციონალური მოძრაობა","40.13"
"council_smd",40,4014,4014,"1","nonparliamentary_opposition_2014","ალიკ ბასენციან","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.14"
"council_smd",40,4014,4014,"41","gd","აშოტ საარიან","ქართული ოცნება","40.14"
"council_smd",40,4014,4014,"5","unm","ვალერიკ ვაირადიან","ერთიანი ნაციონალური მოძრაობა","40.14"
"council_smd",40,4015,4015,"3","burjanadze_united_opposition_2014","მხითარ ტიტოიან","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","40.15"
"council_smd",40,4015,4015,"41","gd","გურამი ხუციშვილი","ქართული ოცნება","40.15"
"council_smd",40,4015,4015,"42","independent","უშანგი ოქროაძე","დამოუკიდებელი","40.15"
"council_smd",40,4015,4015,"5","unm","მესროპ პაილევანიან","ერთიანი ნაციონალური მოძრაობა","40.15"
"council_smd",40,4016,4016,"41","gd","ანზორი გვარამაძე","ქართული ოცნება","40.16"
"council_smd",40,4016,4016,"42","independent","სოსო თეთვაძე","დამოუკიდებელი","40.16"
"council_smd",40,4016,4016,"5","unm","ელვარდი თეთვაძე","ერთიანი ნაციონალური მოძრაობა","40.16"
"council_smd",40,4017,4017,"1","nonparliamentary_opposition_2014","გრიგორი აპოიან","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.17"
"council_smd",40,4017,4017,"41","gd","ვაგარშაკ არაქელიან","ქართული ოცნება","40.17"
"council_smd",40,4017,4017,"5","unm","დავიდ არაქელიან","ერთიანი ნაციონალური მოძრაობა","40.17"
"council_smd",40,4018,4018,"1","nonparliamentary_opposition_2014","ავგუსტინ არაქელიან","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.18"
"council_smd",40,4018,4018,"2","veterans_patriots_2014","აკოფ ავეტისიან","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა","40.18"
"council_smd",40,4018,4018,"41","gd","ედუარდ ელიაზიან","ქართული ოცნება","40.18"
"council_smd",40,4018,4018,"5","unm","ნორიკ ხითარიან","ერთიანი ნაციონალური მოძრაობა","40.18"
"council_smd",40,4019,4019,"3","burjanadze_united_opposition_2014","გია ლომსაძე","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","40.19"
"council_smd",40,4019,4019,"41","gd","ზაური პაქსაძე","ქართული ოცნება","40.19"
"council_smd",40,4019,4019,"42","independent","გელა გელაძე","დამოუკიდებელი","40.19"
"council_smd",40,4019,4019,"5","unm","ილია შავაძე","ერთიანი ნაციონალური მოძრაობა","40.19"
"council_smd",40,4020,4020,"1","nonparliamentary_opposition_2014","ჰამბარცუმ პოღოსიან","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.20"
"council_smd",40,4020,4020,"3","burjanadze_united_opposition_2014","არშალუის პეტროსიან","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","40.20"
"council_smd",40,4020,4020,"41","gd","გრაჩია მოვსესიან","ქართული ოცნება","40.20"
"council_smd",40,4020,4020,"5","unm","ანდრანიკ აკოპიან","ერთიანი ნაციონალური მოძრაობა","40.20"
"council_smd",40,4021,4021,"1","nonparliamentary_opposition_2014","ჰაკობ ჰაკობიან","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.21"
"council_smd",40,4021,4021,"41","gd","ვიტალი თოროსიან","ქართული ოცნება","40.21"
"council_smd",40,4022,4022,"1","nonparliamentary_opposition_2014","გრიგორ კრმაჯიან","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","40.22"
"council_smd",40,4022,4022,"41","gd","იაგორ ღაზარიან","ქართული ოცნება","40.22"
"council_smd",40,4022,4022,"42","independent","პოღოს ბერიკიან","დამოუკიდებელი","40.22"
"council_smd",40,4022,4022,"5","unm","ასია დავიდიან","ერთიანი ნაციონალური მოძრაობა","40.22"
"council_smd",41,4101,4101,"1","nonparliamentary_opposition_2014","ვაგინაკ არზუმანიან","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","41.01"
"council_smd",41,4101,4101,"41","gd","არტავაზდ ტონოიან","ქართული ოცნება","41.01"
"council_smd",41,4101,4101,"5","unm","ვარტან ვარტანიან","ერთიანი ნაციონალური მოძრაობა","41.01"
"council_smd",41,4101,4101,"9","self_governance_people_2014","ფარანძემ მარგარიან","თვითმმართველობა ხალხს!","41.01"
"council_smd",41,4102,4102,"41","gd","გრიგორ მხითარიან","ქართული ოცნება","41.02"
"council_smd",41,4103,4103,"41","gd","კარენ მარგარიან","ქართული ოცნება","41.03"
"council_smd",41,4103,4103,"5","unm","მამიკონ შირინიან","ერთიანი ნაციონალური მოძრაობა","41.03"
"council_smd",41,4103,4103,"9","self_governance_people_2014","პეტროს ამირხანიან","თვითმმართველობა ხალხს!","41.03"
"council_smd",41,4104,4104,"2","veterans_patriots_2014","რამინ გორგაძე","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა","41.04"
"council_smd",41,4104,4104,"41","gd","ასქანაზ მარკოსიან","ქართული ოცნება","41.04"
"council_smd",41,4105,4105,"2","veterans_patriots_2014","ვარტან ელოიან","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა","41.05"
"council_smd",41,4105,4105,"41","gd","სედრაკ შახბაზიან","ქართული ოცნება","41.05"
"council_smd",41,4105,4105,"5","unm","ვლადიმირ ბდოიან","ერთიანი ნაციონალური მოძრაობა","41.05"
"council_smd",41,4106,4106,"2","veterans_patriots_2014","გაგიკ ოვსეპიან","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა","41.06"
"council_smd",41,4106,4106,"41","gd","სამველ დარბინიან","ქართული ოცნება","41.06"
"council_smd",41,4106,4106,"5","unm","არკადი ზალალიან","ერთიანი ნაციონალური მოძრაობა","41.06"
"council_smd",41,4106,4106,"9","self_governance_people_2014","მეხაკ სიმონიან","თვითმმართველობა ხალხს!","41.06"
"council_smd",41,4107,4107,"41","gd","ანდრანიკ ხაჩატრიან","ქართული ოცნება","41.07"
"council_smd",41,4108,4108,"41","gd","გიგოლ გიგოლოვ","ქართული ოცნება","41.08"
"council_smd",41,4108,4108,"42","independent","ვალერიკ ბეზოიან","დამოუკიდებელი","41.08"
"council_smd",41,4108,4108,"5","unm","კაზარ პოდოღლიან","ერთიანი ნაციონალური მოძრაობა","41.08"
"council_smd",41,4108,4108,"9","self_governance_people_2014","ედიკ ლევანიან","თვითმმართველობა ხალხს!","41.08"
"council_smd",41,4109,4109,"2","veterans_patriots_2014","ხაჩატურ ბეზოიან","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა","41.09"
"council_smd",41,4109,4109,"41","gd","გეორგი ჩაპანიან","ქართული ოცნება","41.09"
"council_smd",41,4109,4109,"5","unm","სერიოჟა წარუკიან","ერთიანი ნაციონალური მოძრაობა","41.09"
"council_smd",41,4110,4110,"41","gd","ანდრანიკ კარაპეტიან","ქართული ოცნება","41.10"
"council_smd",41,4110,4110,"5","unm","ჟორა მოსოიან","ერთიანი ნაციონალური მოძრაობა","41.10"
"council_smd",41,4110,4110,"9","self_governance_people_2014","ვერა ბეზოიან","თვითმმართველობა ხალხს!","41.10"
"council_smd",43,4301,4301,"18","georgias_way_2014","მირიანი ტყეშელაშვილი","სალომე ზურაბიშვილი - საქართველოს გზა","43.01"
"council_smd",43,4301,4301,"2","veterans_patriots_2014","გრიგოლი კენჭაძე","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა","43.01"
"council_smd",43,4301,4301,"20","labour","დავით გობეჯიშვილი","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია","43.01"
"council_smd",43,4301,4301,"26","sakhalkho_party_2014","გიორგი ბურდილაძე","სახალხო პარტია","43.01"
"council_smd",43,4301,4301,"3","burjanadze_united_opposition_2014","ზურაბ ბენდიანიშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","43.01"
"council_smd",43,4301,4301,"41","gd","შუქურა ჯაფარიძე","ქართული ოცნება","43.01"
"council_smd",43,4301,4301,"5","unm","მაია ხიდეშელი","ერთიანი ნაციონალური მოძრაობა","43.01"
"council_smd",43,4301,4301,"8","patriots","გიგო გავაშელიშვილი","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","43.01"
"council_smd",43,4302,4302,"3","burjanadze_united_opposition_2014","დარეჯან სულაძე","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","43.02"
"council_smd",43,4302,4302,"41","gd","ვლადიმერ ჩლაიძე","ქართული ოცნება","43.02"
"council_smd",43,4302,4302,"5","unm","ჯუმბერი ციხისელი","ერთიანი ნაციონალური მოძრაობა","43.02"
"council_smd",43,4303,4303,"2","veterans_patriots_2014","გოჩა ბიჭაშვილი","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა","43.03"
"council_smd",43,4303,4303,"3","burjanadze_united_opposition_2014","ზურაბი გავაშელი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","43.03"
"council_smd",43,4303,4303,"41","gd","ვანო ბაღაშვილი","ქართული ოცნება","43.03"
"council_smd",43,4303,4303,"5","unm","ლია ბიძიშვილიი","ერთიანი ნაციონალური მოძრაობა","43.03"
"council_smd",43,4303,4303,"6","greens_2014","ბესიკ ბაკურაძე","გიორგი გაჩეჩილაძე - მწვანეთა პარტია","43.03"
"council_smd",43,4304,4304,"3","burjanadze_united_opposition_2014","ვლადიმერ მეტრეველი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","43.04"
"council_smd",43,4304,4304,"41","gd","თამაზ მეტრეველი","ქართული ოცნება","43.04"
"council_smd",43,4304,4304,"5","unm","ზალიკო ჩიხრაძე","ერთიანი ნაციონალური მოძრაობა","43.04"
"council_smd",43,4305,4305,"1","nonparliamentary_opposition_2014","მანანა გუგუშვილი","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","43.05"
"council_smd",43,4305,4305,"16","christian_democrats_2014","დიმიტრი გოშაძე","ქრისტიან დემოკრატიული პარტია (ქრისტიან დემოკრატები)","43.05"
"council_smd",43,4305,4305,"26","sakhalkho_party_2014","მინაგო ჩალაძე","სახალხო პარტია","43.05"
"council_smd",43,4305,4305,"3","burjanadze_united_opposition_2014","აკაკი დვალიძე","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","43.05"
"council_smd",43,4305,4305,"41","gd","ვაჟა გოშაძე","ქართული ოცნება","43.05"
"council_smd",43,4305,4305,"5","unm","თენგიზ კობერიძე","ერთიანი ნაციონალური მოძრაობა","43.05"
"council_smd",43,4305,4305,"6","greens_2014","გივი კირვალიძე","გიორგი გაჩეჩილაძე - მწვანეთა პარტია","43.05"
"council_smd",43,4305,4305,"8","patriots","მირიანი მეტრეველი","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","43.05"
"council_smd",43,4306,4306,"3","burjanadze_united_opposition_2014","მარიამ გიორგობიანი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","43.06"
"council_smd",43,4306,4306,"41","gd","დავით სხირტლაძე","ქართული ოცნება","43.06"
"council_smd",43,4306,4306,"5","unm","ნინო სხირტლაძე","ერთიანი ნაციონალური მოძრაობა","43.06"
"council_smd",43,4307,4307,"2","veterans_patriots_2014","გოჩა მეტრეველი","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა","43.07"
"council_smd",43,4307,4307,"26","sakhalkho_party_2014","დავით ლობჯანიძე","სახალხო პარტია","43.07"
"council_smd",43,4307,4307,"3","burjanadze_united_opposition_2014","ელენე გავაშელიშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","43.07"
"council_smd",43,4307,4307,"41","gd","თემურ გობეჯიშვილი","ქართული ოცნება","43.07"
"council_smd",43,4307,4307,"5","unm","დავითი ბენდიანიშვილი","ერთიანი ნაციონალური მოძრაობა","43.07"
"council_smd",43,4307,4307,"8","patriots","თეიმურაზ კალმახელიძე","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","43.07"
"council_smd",43,4308,4308,"1","nonparliamentary_opposition_2014","კონსტანტინე ხიდეშელი","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","43.08"
"council_smd",43,4308,4308,"18","georgias_way_2014","ბერდია ბერელიძე","სალომე ზურაბიშვილი - საქართველოს გზა","43.08"
"council_smd",43,4308,4308,"2","veterans_patriots_2014","ნუგზარ გუგეშაშვილი","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა","43.08"
"council_smd",43,4308,4308,"20","labour","ნარგიზ რეხვიაშვილი","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია","43.08"
"council_smd",43,4308,4308,"26","sakhalkho_party_2014","ნოდარ გუგეშაშვილი","სახალხო პარტია","43.08"
"council_smd",43,4308,4308,"3","burjanadze_united_opposition_2014","ზაზა გორდეზიანი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","43.08"
"council_smd",43,4308,4308,"41","gd","სონია გუგეშაშვილი","ქართული ოცნება","43.08"
"council_smd",43,4308,4308,"5","unm","ზვიად გუგეშაშვილი","ერთიანი ნაციონალური მოძრაობა","43.08"
"council_smd",43,4308,4308,"6","greens_2014","თამაზ ჩალაძე","გიორგი გაჩეჩილაძე - მწვანეთა პარტია","43.08"
"council_smd",43,4308,4308,"8","patriots","ნიკოლოზ ჩალაძე","დავით თარხან-მოურავი - საქართველოს პატრიოტთა ალიანსი","43.08"
"council_smd",43,4309,4309,"18","georgias_way_2014","ნუგზარ კერვალიშვილი","სალომე ზურაბიშვილი - საქართველოს გზა","43.09"
"council_smd",43,4309,4309,"2","veterans_patriots_2014","რობიზონი კერვალიშვილი","საქართველოს ძალოვან ვეტერანთა და პატრიოტთა პოლიტიკური მოძრაობა","43.09"
"council_smd",43,4309,4309,"3","burjanadze_united_opposition_2014","ალიმი კერვალიშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","43.09"
