"major_id","electoral_district_id","selfgov_id","majoritarian_district","party_code","party_id","party_label_ka","name_ka","first_name","last_name"
8115,81,81,15,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ბიჭიკო გუნთაიშვილი","ბიჭიკო","გუნთაიშვილი"
8115,81,81,15,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","გოჩა გორჯელაძე","გოჩა","გორჯელაძე"
8116,81,81,16,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ამირან ცეცხლაძე","ამირან","ცეცხლაძე"
8116,81,81,16,"3","industry_sakartvelo","თოფაძე-მრეწველები","ალექსანდრე ყურშუბაძე","ალექსანდრე","ყურშუბაძე"
8116,81,81,16,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","გია ყურშუბაძე","გია","ყურშუბაძე"
8116,81,81,16,"7","national_council_2010","“ეროვნული საბჭო”","იური ყურშუბაძე","იური","ყურშუბაძე"
8116,81,81,16,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ლევან დიასამიძე","ლევან","დიასამიძე"
8116,81,81,16,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","ზაურ კონცელიძე","ზაურ","კონცელიძე"
8117,81,81,17,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","მამია ჟორდანია","მამია","ჟორდანია"
8117,81,81,17,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ავთანდილ გორგილაძე","ავთანდილ","გორგილაძე"
8117,81,81,17,"7","national_council_2010","“ეროვნული საბჭო”","ავთანდილ ქათამაძე","ავთანდილ","ქათამაძე"
8117,81,81,17,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","დალი ფუტკარაძე","დალი","ფუტკარაძე"
8117,81,81,17,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","გოგიტა კონცელიძე","გოგიტა","კონცელიძე"
8118,81,81,18,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","დავით კილაძე","დავით","კილაძე"
8118,81,81,18,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","მალხაზ რომანაძე","მალხაზ","რომანაძე"
8118,81,81,18,"7","national_council_2010","“ეროვნული საბჭო”","რევაზ ოქროპირიძე","რევაზ","ოქროპირიძე"
8118,81,81,18,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ნუგზარ ბაჯელიძე","ნუგზარ","ბაჯელიძე"
8118,81,81,18,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","ნუგზარ ელიაძე","ნუგზარ","ელიაძე"
8119,81,81,19,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ზურაბ კონცელიძე","ზურაბ","კონცელიძე"
8119,81,81,19,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ზურაბ ფალავანდიშვილი","ზურაბ","ფალავანდიშვილი"
8119,81,81,19,"7","national_council_2010","“ეროვნული საბჭო”","იაშა კახიძე","იაშა","კახიძე"
8119,81,81,19,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","მურად კონცელიძე","მურად","კონცელიძე"
8119,81,81,19,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","მურმან ბერიძე","მურმან","ბერიძე"
8120,81,81,20,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ზურაბ ქათამაძე","ზურაბ","ქათამაძე"
8120,81,81,20,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ნუგზარ მჟავანაძე","ნუგზარ","მჟავანაძე"
8120,81,81,20,"7","national_council_2010","“ეროვნული საბჭო”","თენგიზ მჟავანაძე","თენგიზ","მჟავანაძე"
8120,81,81,20,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ბესიკ ტარიელაძე","ბესიკ","ტარიელაძე"
8120,81,81,20,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","ავთანდილ მოწყობილი","ავთანდილ","მოწყობილი"
8201,82,82,1,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","იოსებ დავითაძე","იოსებ","დავითაძე"
8201,82,82,1,"3","industry_sakartvelo","თოფაძე-მრეწველები","ზაზა დავითაძე","ზაზა","დავითაძე"
8201,82,82,1,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","მინდია დავითაძე","მინდია","დავითაძე"
8201,82,82,1,"7","national_council_2010","“ეროვნული საბჭო”","ინგა დავითაძე","ინგა","დავითაძე"
8201,82,82,1,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ზაზა დავითაძე","ზაზა","დავითაძე"
8201,82,82,1,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","ფრიდონ დავითაძე","ფრიდონ","დავითაძე"
8202,82,82,2,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ზურაბ ქათამაძე","ზურაბ","ქათამაძე"
8202,82,82,2,"7","national_council_2010","“ეროვნული საბჭო”","თამაზ ქარცივაძე","თამაზ","ქარცივაძე"
8202,82,82,2,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","იოსებ ქათამაძე","იოსებ","ქათამაძე"
8202,82,82,2,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","დავით ქათამაძე","დავით","ქათამაძე"
8203,82,82,3,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ჯემალ გოგიტიძე","ჯემალ","გოგიტიძე"
8203,82,82,3,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","გენად ფუტკარაძე","გენად","ფუტკარაძე"
8203,82,82,3,"7","national_council_2010","“ეროვნული საბჭო”","ზვიად ფუტკარაძე","ზვიად","ფუტკარაძე"
8203,82,82,3,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ბესიკ ფუტკარაძე","ბესიკ","ფუტკარაძე"
8203,82,82,3,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","რომან ფუტკარაძე","რომან","ფუტკარაძე"
8204,82,82,4,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ტარიელ დიასამიძე","ტარიელ","დიასამიძე"
8204,82,82,4,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ანზორ მამულაძე","ანზორ","მამულაძე"
8204,82,82,4,"7","national_council_2010","“ეროვნული საბჭო”","რევაზ მიქელაძე","რევაზ","მიქელაძე"
8204,82,82,4,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ისააკ მიქელაძე","ისააკ","მიქელაძე"
8204,82,82,4,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","მზევინარ ქათამაძე","მზევინარ","ქათამაძე"
8205,82,82,5,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","დავით ფუტკარაძე","დავით","ფუტკარაძე"
8205,82,82,5,"7","national_council_2010","“ეროვნული საბჭო”","ამირან ქარცივაძე","ამირან","ქარცივაძე"
8205,82,82,5,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ბადრი დარჩიძე","ბადრი","დარჩიძე"
8205,82,82,5,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","როინ ნაკაიძე","როინ","ნაკაიძე"
8206,82,82,6,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","მევლუდ ჭურკვეიძე","მევლუდ","ჭურკვეიძე"
8206,82,82,6,"7","national_council_2010","“ეროვნული საბჭო”","ედნარ კეჟერაძე","ედნარ","კეჟერაძე"
8206,82,82,6,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","გულად გოგაძე","გულად","გოგაძე"
8206,82,82,6,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","მერაბ თურმანიძე","მერაბ","თურმანიძე"
8207,82,82,7,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ვახტანგ ხიმშიაშვილი","ვახტანგ","ხიმშიაშვილი"
8207,82,82,7,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","გურამ სურმანიძე","გურამ","სურმანიძე"
8207,82,82,7,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","ოთარ სურმანიძე","ოთარ","სურმანიძე"
8208,82,82,8,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","რევაზ ზოიძე","რევაზ","ზოიძე"
8208,82,82,8,"7","national_council_2010","“ეროვნული საბჭო”","ნუგზარ ქათამაძე","ნუგზარ","ქათამაძე"
8208,82,82,8,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","რუბენ ზოიძე","რუბენ","ზოიძე"
8208,82,82,8,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","ჯემალ ბერიძე","ჯემალ","ბერიძე"
8209,82,82,9,"3","industry_sakartvelo","თოფაძე-მრეწველები","როლანდ დავითაძე","როლანდ","დავითაძე"
8209,82,82,9,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","რევაზ ბერიძე","რევაზ","ბერიძე"
8209,82,82,9,"7","national_council_2010","“ეროვნული საბჭო”","ნოდარ ქარცივაძე","ნოდარ","ქარცივაძე"
8209,82,82,9,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ტარიელ დუმბაძე","ტარიელ","დუმბაძე"
8301,83,83,1,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","გუგული ბოლქვაძე","გუგული","ბოლქვაძე"
8301,83,83,1,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","მერაბ ბოლქვაძე","მერაბ","ბოლქვაძე"
8301,83,83,1,"7","national_council_2010","“ეროვნული საბჭო”","შალვა ზაქარაძე","შალვა","ზაქარაძე"
8301,83,83,1,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","გულთამზე კონცელიძე","გულთამზე","კონცელიძე"
8301,83,83,1,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","გელა ცინცქილაძე","გელა","ცინცქილაძე"
8302,83,83,2,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ჯაბა ბერიძე","ჯაბა","ბერიძე"
8302,83,83,2,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ომარ მხეიძე","ომარ","მხეიძე"
8302,83,83,2,"7","national_council_2010","“ეროვნული საბჭო”","შამილ ბერიძე","შამილ","ბერიძე"
8302,83,83,2,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","თეიმურაზ ახვლედიანი","თეიმურაზ","ახვლედიანი"
8302,83,83,2,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","მევლუდ ბოლქვაძე","მევლუდ","ბოლქვაძე"
8310,83,83,10,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","იამზე ცენტერაძე","იამზე","ცენტერაძე"
8310,83,83,10,"3","industry_sakartvelo","თოფაძე-მრეწველები","მერაბ ბოლქვაძე","მერაბ","ბოლქვაძე"
8310,83,83,10,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","რუსუდან ფაღავა","რუსუდან","ფაღავა"
8310,83,83,10,"7","national_council_2010","“ეროვნული საბჭო”","ბადრი ცინცქილაძე","ბადრი","ცინცქილაძე"
8310,83,83,10,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ირმა მჟავანაძე","ირმა","მჟავანაძე"
8310,83,83,10,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","რაულ ატრუშბა","რაულ","ატრუშბა"
8304,83,83,4,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","მერაბ ნაგერვაძე","მერაბ","ნაგერვაძე"
8304,83,83,4,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ტარიელ შერვაშიძე","ტარიელ","შერვაშიძე"
8304,83,83,4,"7","national_council_2010","“ეროვნული საბჭო”","ალექსანდრე ჭაღალიძე","ალექსანდრე","ჭაღალიძე"
8304,83,83,4,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ვახტანგ კახიძე","ვახტანგ","კახიძე"
8304,83,83,4,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","მუხრან ძნელაძე","მუხრან","ძნელაძე"
8312,83,83,12,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","იოსებ ბოლქვაძე","იოსებ","ბოლქვაძე"
8312,83,83,12,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ბადრი ვარშანიძე","ბადრი","ვარშანიძე"
8312,83,83,12,"7","national_council_2010","“ეროვნული საბჭო”","გულნარა პამბა","გულნარა","პამბა"
8312,83,83,12,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ანზორ გვარიშვილი","ანზორ","გვარიშვილი"
8312,83,83,12,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","ქაზიმ ვერძაძე","ქაზიმ","ვერძაძე"
8307,83,83,7,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ავთანდილ ბერიძე","ავთანდილ","ბერიძე"
8307,83,83,7,"3","industry_sakartvelo","თოფაძე-მრეწველები","მურმან ბერიძე","მურმან","ბერიძე"
8307,83,83,7,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ნოდარ ხალვაში","ნოდარ","ხალვაში"
8307,83,83,7,"7","national_council_2010","“ეროვნული საბჭო”","ნუგზარ კახიძე","ნუგზარ","კახიძე"
8307,83,83,7,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","რუსლან ბარამიძე","რუსლან","ბარამიძე"
8307,83,83,7,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","თამაზ ბერიძე","თამაზ","ბერიძე"
8313,83,83,13,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ჯამბულ ხოროიშვილი","ჯამბულ","ხოროიშვილი"
8313,83,83,13,"3","industry_sakartvelo","თოფაძე-მრეწველები","ალეკო ბოლქვაძე","ალეკო","ბოლქვაძე"
8313,83,83,13,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","მალხაზ ფარტენაძე","მალხაზ","ფარტენაძე"
8313,83,83,13,"7","national_council_2010","“ეროვნული საბჭო”","სულიკო მიქელაძე","სულიკო","მიქელაძე"
8313,83,83,13,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ვიქტორ აბუსელიძე","ვიქტორ","აბუსელიძე"
8306,83,83,6,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","აბელ ბექტაშვილი","აბელ","ბექტაშვილი"
8306,83,83,6,"3","industry_sakartvelo","თოფაძე-მრეწველები","მზევინარ ძირკვაძე","მზევინარ","ძირკვაძე"
8306,83,83,6,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ედნარ კარანაძე","ედნარ","კარანაძე"
8306,83,83,6,"7","national_council_2010","“ეროვნული საბჭო”","სულხან მსხალაძე","სულხან","მსხალაძე"
8306,83,83,6,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ფრიდონ ფუტკარაძე","ფრიდონ","ფუტკარაძე"
8306,83,83,6,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","ემზარ პეტრიძე","ემზარ","პეტრიძე"
8305,83,83,5,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","სალომე პატარიძე","სალომე","პატარიძე"
8305,83,83,5,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ცისანა ბარამიძე","ცისანა","ბარამიძე"
8305,83,83,5,"7","national_council_2010","“ეროვნული საბჭო”","მერაბ ფერცელიძე","მერაბ","ფერცელიძე"
8305,83,83,5,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ლევან ფუტკარაძე","ლევან","ფუტკარაძე"
8305,83,83,5,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","ნუგზარ ბერიძე","ნუგზარ","ბერიძე"
8311,83,83,11,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","გოჩა შიშმანიძე","გოჩა","შიშმანიძე"
8311,83,83,11,"3","industry_sakartvelo","თოფაძე-მრეწველები","ირაკლი ნარაკიძე","ირაკლი","ნარაკიძე"
8311,83,83,11,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ქენან კახიძე","ქენან","კახიძე"
8311,83,83,11,"7","national_council_2010","“ეროვნული საბჭო”","ალი მემიშიში","ალი","მემიშიში"
8311,83,83,11,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","აბდულ კახიძე","აბდულ","კახიძე"
8311,83,83,11,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","ვახტანგ დავითაძე","ვახტანგ","დავითაძე"
8303,83,83,3,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","მერაბ ბერიძე","მერაბ","ბერიძე"
8303,83,83,3,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","თამაზ ლორთქიფანიძე","თამაზ","ლორთქიფანიძე"
8303,83,83,3,"7","national_council_2010","“ეროვნული საბჭო”","მურმან ცისკარაძე","მურმან","ცისკარაძე"
8303,83,83,3,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","მამული გვიანიძე","მამული","გვიანიძე"
8303,83,83,3,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","დავით კახიძე","დავით","კახიძე"
8308,83,83,8,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ხასან კახაბერიძე","ხასან","კახაბერიძე"
8308,83,83,8,"3","industry_sakartvelo","თოფაძე-მრეწველები","იაკობ აბაშიძე","იაკობ","აბაშიძე"
8308,83,83,8,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ნადიმ დიდმანიძე","ნადიმ","დიდმანიძე"
8308,83,83,8,"7","national_council_2010","“ეროვნული საბჭო”","მუხამედ ცინცაძე","მუხამედ","ცინცაძე"
8308,83,83,8,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","სერგო ცინცაძე","სერგო","ცინცაძე"
8309,83,83,9,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","მალხაზ სალვარიძე","მალხაზ","სალვარიძე"
8309,83,83,9,"3","industry_sakartvelo","თოფაძე-მრეწველები","გოჩა შაშიკაძე","გოჩა","შაშიკაძე"
8309,83,83,9,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","გენად შაშიკაძე","გენად","შაშიკაძე"
8309,83,83,9,"7","national_council_2010","“ეროვნული საბჭო”","ლუთბიე მალაყმაძე","ლუთბიე","მალაყმაძე"
8309,83,83,9,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","მურად აბესლამიძე","მურად","აბესლამიძე"
8401,84,84,1,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","მაყვალა თავართქილაძე","მაყვალა","თავართქილაძე"
8401,84,84,1,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","თემურ ბოლქვაძე","თემურ","ბოლქვაძე"
8401,84,84,1,"7","national_council_2010","“ეროვნული საბჭო”","ჯუმბერ ბოლქვაძე","ჯუმბერ","ბოლქვაძე"
8401,84,84,1,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","რობერტ ხოზრევანიძე","რობერტ","ხოზრევანიძე"
8401,84,84,1,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","გურამ სურმანიძე","გურამ","სურმანიძე"
8402,84,84,2,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","მიშა შავაძე","მიშა","შავაძე"
8402,84,84,2,"3","industry_sakartvelo","თოფაძე-მრეწველები","თემურ მგელაძე","თემურ","მგელაძე"
8402,84,84,2,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ნუგზარ მგელაძე","ნუგზარ","მგელაძე"
8402,84,84,2,"7","national_council_2010","“ეროვნული საბჭო”","ზურაბ მგელაძე","ზურაბ","მგელაძე"
8402,84,84,2,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","თამაზ დიმიტრაძე","თამაზ","დიმიტრაძე"
8402,84,84,2,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","თამაზ მარკოიძე","თამაზ","მარკოიძე"
8403,84,84,3,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","დავით თავართქილაძე","დავით","თავართქილაძე"
8403,84,84,3,"3","industry_sakartvelo","თოფაძე-მრეწველები","ბადრი სოლომონიძე","ბადრი","სოლომონიძე"
8403,84,84,3,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ასლან ტუნაძე","ასლან","ტუნაძე"
8403,84,84,3,"7","national_council_2010","“ეროვნული საბჭო”","თამაზ აბაშიძე","თამაზ","აბაშიძე"
8403,84,84,3,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","გიორგი თავართქილაძე","გიორგი","თავართქილაძე"
8404,84,84,4,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ავთანდილ ხოზრევანიძე","ავთანდილ","ხოზრევანიძე"
8404,84,84,4,"3","industry_sakartvelo","თოფაძე-მრეწველები","ნადიმ შავაძე","ნადიმ","შავაძე"
8404,84,84,4,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ასლან ხოზრევანიძე","ასლან","ხოზრევანიძე"
8404,84,84,4,"7","national_council_2010","“ეროვნული საბჭო”","ბიჭიკო ბოლქვაძე","ბიჭიკო","ბოლქვაძე"
8404,84,84,4,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ზაურ ბოლქვაძე","ზაურ","ბოლქვაძე"
8404,84,84,4,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","ჯემალ შავაძე","ჯემალ","შავაძე"
8405,84,84,5,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ბაადურ ძირკვაძე","ბაადურ","ძირკვაძე"
8405,84,84,5,"3","industry_sakartvelo","თოფაძე-მრეწველები","ედვარდ ბოლქვაძე","ედვარდ","ბოლქვაძე"
8405,84,84,5,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","ნუგზარ იაკობაძე","ნუგზარ","იაკობაძე"
8405,84,84,5,"7","national_council_2010","“ეროვნული საბჭო”","ოთარ გელაძე","ოთარ","გელაძე"
8405,84,84,5,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","მერაბ ღორჯომელაძე","მერაბ","ღორჯომელაძე"
8406,84,84,6,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ომარ აბულაძე","ომარ","აბულაძე"
8406,84,84,6,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","რუსლან აბულაძე","რუსლან","აბულაძე"
