self_governing_unit,vote_type,candidate_name,candidate_political_party,majoritarian_district_id
54,sakrebulo smd,ემზარ კრავეიშვილი,ქართული ოცნება,54.03
54,sakrebulo smd,თენგიზ ცაგურია,ქართული ოცნება,54.04
54,sakrebulo smd,მიხეილ კვანტალიანი,ქართული ოცნება,54.05
54,sakrebulo smd,კობა ჟორჟოლიანი,ქართული ოცნება,54.06
54,sakrebulo smd,ვარგისო ჩაჩუა,ქართული ოცნება,54.07
54,sakrebulo smd,ჯონი თევზაძე,ქართული ოცნება,54.08
54,sakrebulo smd,გრიგოლ ჩიგოგიძე,ქართული ოცნება,54.09
54,sakrebulo smd,ნუგზარ ნუცუბიძე,ქართული ოცნება,54.10
54,sakrebulo smd,მერაბ უღრელიძე,ქართული ოცნება,54.11
54,sakrebulo smd,პაატა კოხრეიძე,ქართული ოცნება,54.12
54,sakrebulo smd,ხვიჩა ფანცულაია,ქართული ოცნება,54.13
54,sakrebulo smd,ვაჟა სტურუა,ქართული ოცნება,54.14
54,sakrebulo smd,მერაბ თევზაძე,ქართული ოცნება,54.15
54,sakrebulo smd,გიორგი გაგუა,ქართული ოცნება,54.16
54,sakrebulo smd,როლანდ ეცადეიშვილი,ქართული ოცნება,54.17
54,sakrebulo smd,ქიშვარდი ღაღანიძე,ქართული ოცნება,54.18
55,sakrebulo pr,ლია ღაჭავა,ქართული ოცნება,
55,sakrebulo pr,დემურ სულაბერიძე,ქართული ოცნება,
55,sakrebulo pr,რეზო ბარაბაძე,ქართული ოცნება,
55,sakrebulo pr,გურამი ბახტაძე,ქართული ოცნება,
55,sakrebulo pr,ლუკა კინწურაშვილი,ქართული ოცნება,
55,sakrebulo pr,გიგლა გოფოძე,ქართული ოცნება,
55,sakrebulo pr,ბაჩანა ბასილაია,ქართული ოცნება,
55,sakrebulo pr,თენგიზ ტაბიძე,ქართული ოცნება,
55,sakrebulo pr,არსენი ბენდელიანი,ქართული ოცნება,
55,sakrebulo pr,შორენა კაკაბაძე,ქართული ოცნება,
55,sakrebulo pr,მამუკა ჭავჭანიძე,ქართული ოცნება,
55,sakrebulo pr,პავლე ქაშიბაძე,ქართული ოცნება,
55,sakrebulo pr,ივანე უგრეხელიძე,ქართული ოცნება,
55,sakrebulo pr,ნანა კინწურაშვილი,ქართული ოცნება,
55,sakrebulo pr,ვაჟა ცაგარეიშვილი,ძლიერი საქართველო-ლელო,
55,sakrebulo smd,აკაკი გოფოძე,ქართული ოცნება,55.01
55,sakrebulo smd,ამირან კაშია,ქართული ოცნება,55.02
55,sakrebulo smd,გიგა ჭოლოკავა,ქართული ოცნება,55.03
55,sakrebulo smd,ესტატე გოგავა,ქართული ოცნება,55.04
55,sakrebulo smd,ზაზა ვაშაკიძე,ქართული ოცნება,55.05
55,sakrebulo smd,ია სულუხია,ქართული ოცნება,55.06
55,sakrebulo smd,ელისო ლიპარტელიანი,ქართული ოცნება,55.07
55,sakrebulo smd,ფიქრია ცნობილაძე,ქართული ოცნება,55.08
55,sakrebulo smd,ვახტანგ ვაჭარაძე,ქართული ოცნება,55.09
55,sakrebulo smd,ნინო კუხალაშვილი,ქართული ოცნება,55.10
55,sakrebulo smd,მათე ჩანქსელიანი,ქართული ოცნება,55.11
55,sakrebulo smd,ზურაბ მიქაძე,ქართული ოცნება,55.12
55,sakrebulo smd,მიტუშა გიორხელიძე,ქართული ოცნება,55.13
56,sakrebulo pr,პეტრე ასანიძე,ქართული ოცნება,
56,sakrebulo pr,ირინე პაპიძე,ქართული ოცნება,
56,sakrebulo pr,ნიკა სამხარაძე,ქართული ოცნება,
56,sakrebulo pr,დავით ლაბაძე,ქართული ოცნება,
56,sakrebulo pr,ალექსანდრე მაჭარაშვილი,ქართული ოცნება,
56,sakrebulo pr,ლია შეყილაძე,ქართული ოცნება,
56,sakrebulo pr,რომანი მუმლაძე,ქართული ოცნება,
56,sakrebulo pr,მალხაზი გოგატიშვილი,ქართული ოცნება,
